date,score,rating
2023-05-10 00:00:00,59.971428571428575,greed
2023-05-11 00:00:00,59.057142857142864,greed
2023-05-12 00:00:00,57.34285714285715,greed
2023-05-15 00:00:00,57.25714285714286,greed
2023-05-16 00:00:00,55.28571428571429,greed
2023-05-17 00:00:00,60.25714285714286,greed
2023-05-18 00:00:00,64.91428571428573,greed
2023-05-19 00:00:00,65.45714285714287,greed
2023-05-22 00:00:00,67.85714285714286,greed
2023-05-23 00:00:00,65.8,greed
2023-05-24 00:00:00,61.82857142857143,greed
2023-05-25 00:00:00,62.6857142857143,greed
2023-05-26 00:00:00,65.71428571428571,greed
2023-05-30 00:00:00,66.08571428571429,greed
2023-05-31 00:00:00,64.17142857142858,greed
2023-06-01 00:00:00,68.05714285714286,greed
2023-06-02 00:00:00,75.42857142857143,extreme greed
2023-06-05 00:00:00,69.48571428571428,greed
2023-06-06 00:00:00,73.51428571428572,greed
2023-06-07 00:00:00,74.45714285714287,greed
2023-06-08 00:00:00,75.77142857142857,extreme greed
2023-06-09 00:00:00,76.97142857142856,extreme greed
2023-06-12 00:00:00,78.05714285714286,extreme greed
2023-06-13 00:00:00,79.62857142857145,extreme greed
2023-06-14 00:00:00,79.62857142857142,extreme greed
2023-06-15 00:00:00,80.88571428571429,extreme greed
2023-06-16 00:00:00,81.25714285714287,extreme greed
2023-06-20 00:00:00,80.11428571428571,extreme greed
2023-06-21 00:00:00,80.11428571428573,extreme greed
2023-06-22 00:00:00,80.05714285714285,extreme greed
2023-06-23 00:00:00,75.71428571428571,extreme greed
2023-06-26 00:00:00,73.45714285714287,greed
2023-06-27 00:00:00,75.48571428571428,extreme greed
2023-06-28 00:00:00,76.51428571428573,extreme greed
2023-06-29 00:00:00,79.20000000000002,extreme greed
2023-06-30 00:00:00,79.4857142857143,extreme greed
2023-07-03 00:00:00,82.22857142857143,extreme greed
2023-07-05 00:00:00,79.25714285714287,extreme greed
2023-07-06 00:00:00,77.91428571428573,extreme greed
2023-07-07 00:00:00,77.68571428571428,extreme greed
2023-07-10 00:00:00,76.6857142857143,extreme greed
2023-07-11 00:00:00,78.28571428571429,extreme greed
2023-07-12 00:00:00,78.17142857142858,extreme greed
2023-07-13 00:00:00,79.39999999999999,extreme greed
2023-07-14 00:00:00,79.8,extreme greed
2023-07-17 00:00:00,80.02857142857142,extreme greed
2023-07-18 00:00:00,81.68571428571428,extreme greed
2023-07-19 00:00:00,82.34285714285716,extreme greed
2023-07-20 00:00:00,80.85714285714286,extreme greed
2023-07-21 00:00:00,81.02857142857144,extreme greed
2023-07-24 00:00:00,82.51428571428572,extreme greed
2023-07-25 00:00:00,81.22857142857143,extreme greed
2023-07-26 00:00:00,80.60000000000001,extreme greed
2023-07-27 00:00:00,77.65714285714286,extreme greed
2023-07-28 00:00:00,76.91428571428573,extreme greed
2023-07-31 00:00:00,77.62857142857142,extreme greed
2023-08-01 00:00:00,77.34285714285716,extreme greed
2023-08-02 00:00:00,77.34285714285714,extreme greed
2023-08-03 00:00:00,73.62857142857145,greed
2023-08-04 00:00:00,64.5,greed
2023-08-07 00:00:00,72.05714285714285,greed
2023-08-08 00:00:00,69.2,greed
2023-08-09 00:00:00,67.31428571428572,greed
2023-08-10 00:00:00,66.34285714285714,greed
2023-08-11 00:00:00,65.02857142857144,greed
2023-08-14 00:00:00,66.28571428571429,greed
2023-08-15 00:00:00,54.5,neutral
2023-08-16 00:00:00,49.48571428571428,neutral
2023-08-17 00:00:00,46.142857142857146,neutral
2023-08-18 00:00:00,43.65714285714286,fear
2023-08-21 00:00:00,43.48571428571429,fear
2023-08-22 00:00:00,43.44285714285714,fear
2023-08-23 00:00:00,50.17142857142857,neutral
2023-08-24 00:00:00,40.58571428571429,fear
2023-08-25 00:00:00,47.02857142857143,neutral
2023-08-28 00:00:00,45.285714285714285,neutral
2023-08-29 00:00:00,49.17142857142857,neutral
2023-08-30 00:00:00,50.42857142857143,neutral
2023-08-31 00:00:00,52.94285714285714,neutral
2023-09-01 00:00:00,55.028571428571425,greed
2023-09-05 00:00:00,59.08571428571428,greed
2023-09-06 00:00:00,56.714285714285715,greed
2023-09-07 00:00:00,53.62857142857143,neutral
2023-09-08 00:00:00,51.91428571428571,neutral
2023-09-11 00:00:00,52.199999999999996,neutral
2023-09-12 00:00:00,51.40000000000001,neutral
2023-09-13 00:00:00,51.40000000000001,neutral
2023-09-14 00:00:00,54.42857142857144,neutral
2023-09-15 00:00:00,52.02857142857143,neutral
2023-09-18 00:00:00,49.48571428571429,neutral
2023-09-19 00:00:00,49.94285714285714,neutral
2023-09-20 00:00:00,48.285714285714285,neutral
2023-09-21 00:00:00,37.15714285714286,fear
2023-09-22 00:00:00,33.15714285714286,fear
2023-09-25 00:00:00,38.42857142857143,fear
2023-09-26 00:00:00,24.22857142857143,extreme fear
2023-09-27 00:00:00,22.82857142857143,extreme fear
2023-09-28 00:00:00,29.0,fear
2023-09-29 00:00:00,28.400000000000002,fear
2023-10-02 00:00:00,28.314285714285713,fear
2023-10-03 00:00:00,20.528571428571432,extreme fear
2023-10-04 00:00:00,20.985714285714288,extreme fear
2023-10-05 00:00:00,20.32857142857143,extreme fear
2023-10-06 00:00:00,27.714285714285715,fear
2023-10-09 00:00:00,29.25714285714286,fear
2023-10-10 00:00:00,32.31428571428572,fear
2023-10-11 00:00:00,34.34285714285714,fear
2023-10-12 00:00:00,35.68571428571429,fear
2023-10-13 00:00:00,26.271428571428572,fear
2023-10-16 00:00:00,35.74285714285715,fear
2023-10-17 00:00:00,39.142857142857146,fear
2023-10-18 00:00:00,30.571428571428573,fear
2023-10-19 00:00:00,29.542857142857144,fear
2023-10-20 00:00:00,22.85714285714286,extreme fear
2023-10-23 00:00:00,25.842857142857145,fear
2023-10-24 00:00:00,33.48571428571429,fear
2023-10-25 00:00:00,25.214285714285715,fear
2023-10-26 00:00:00,22.71428571428572,extreme fear
2023-10-27 00:00:00,21.614285714285717,extreme fear
2023-10-30 00:00:00,29.2,fear
2023-10-31 00:00:00,30.142857142857142,fear
2023-11-01 00:00:00,32.17142857142857,fear
2023-11-02 00:00:00,37.68571428571429,fear
2023-11-03 00:00:00,36.114285714285714,fear
2023-11-06 00:00:00,38.91428571428572,fear
2023-11-07 00:00:00,39.628571428571426,fear
2023-11-08 00:00:00,39.771428571428565,fear
2023-11-09 00:00:00,41.0,fear
2023-11-10 00:00:00,41.45714285714286,fear
2023-11-13 00:00:00,39.88571428571429,fear
2023-11-14 00:00:00,46.6,neutral
2023-11-15 00:00:00,52.542857142857144,neutral
2023-11-16 00:00:00,55.057142857142864,greed
2023-11-17 00:00:00,58.85714285714287,greed
2023-11-20 00:00:00,61.28571428571429,greed
2023-11-21 00:00:00,61.17142857142858,greed
2023-11-22 00:00:00,65.05714285714286,greed
2023-11-24 00:00:00,66.85714285714286,greed
2023-11-27 00:00:00,65.31428571428572,greed
2023-11-28 00:00:00,65.08571428571429,greed
2023-11-29 00:00:00,63.28571428571429,greed
2023-11-30 00:00:00,64.37142857142858,greed
2023-12-01 00:00:00,64.51428571428572,greed
2023-12-04 00:00:00,63.714285714285715,greed
2023-12-05 00:00:00,65.14285714285714,greed
2023-12-06 00:00:00,63.97142857142857,greed
2023-12-07 00:00:00,66.14285714285715,greed
2023-12-08 00:00:00,65.94285714285715,greed
2023-12-11 00:00:00,67.28571428571429,greed
2023-12-12 00:00:00,67.88571428571429,greed
2023-12-13 00:00:00,67.54285714285714,greed
2023-12-14 00:00:00,70.54285714285716,greed
2023-12-15 00:00:00,69.45714285714287,greed
2023-12-18 00:00:00,70.48571428571428,greed
2023-12-19 00:00:00,82.97142857142858,extreme greed
2023-12-20 00:00:00,75.57142857142857,extreme greed
2023-12-21 00:00:00,77.0,extreme greed
2023-12-22 00:00:00,79.74285714285715,extreme greed
2023-12-26 00:00:00,81.94285714285716,extreme greed
2023-12-27 00:00:00,81.17142857142858,extreme greed
2023-12-28 00:00:00,81.25714285714287,extreme greed
2023-12-29 00:00:00,80.71428571428571,extreme greed
2024-01-02 00:00:00,79.71428571428571,extreme greed
2024-01-03 00:00:00,76.71428571428571,extreme greed
2024-01-04 00:00:00,78.68571428571428,extreme greed
2024-01-05 00:00:00,75.77142857142859,extreme greed
2024-01-08 00:00:00,76.17142857142856,extreme greed
2024-01-09 00:00:00,75.68571428571428,extreme greed
2024-01-10 00:00:00,76.37142857142858,extreme greed
2024-01-11 00:00:00,74.65714285714286,greed
2024-01-12 00:00:00,73.08571428571429,greed
2024-01-16 00:00:00,72.28571428571429,greed
2024-01-17 00:00:00,57.21428571428572,greed
2024-01-18 00:00:00,66.45714285714286,greed
2024-01-19 00:00:00,72.82857142857144,greed
2024-01-22 00:00:00,72.85714285714286,greed
2024-01-23 00:00:00,70.25714285714287,greed
2024-01-24 00:00:00,72.48571428571428,greed
2024-01-25 00:00:00,73.22857142857143,greed
2024-01-26 00:00:00,73.79999999999998,greed
2024-01-29 00:00:00,74.11428571428573,greed
2024-01-30 00:00:00,74.22857142857143,greed
2024-01-31 00:00:00,64.11428571428573,greed
2024-02-01 00:00:00,72.34285714285714,greed
2024-02-02 00:00:00,74.60000000000001,greed
2024-02-05 00:00:00,73.31428571428572,greed
2024-02-06 00:00:00,73.20000000000002,greed
2024-02-07 00:00:00,73.77142857142857,greed
2024-02-08 00:00:00,74.60000000000001,greed
2024-02-09 00:00:00,75.42857142857143,extreme greed
2024-02-12 00:00:00,75.82857142857144,extreme greed
2024-02-13 00:00:00,66.74285714285715,greed
2024-02-14 00:00:00,67.51428571428572,greed
2024-02-15 00:00:00,73.85714285714286,greed
2024-02-16 00:00:00,73.48571428571428,greed
2024-02-20 00:00:00,63.74285714285715,greed
2024-02-21 00:00:00,63.7,greed
2024-02-22 00:00:00,73.94285714285715,greed
2024-02-23 00:00:00,73.34285714285714,greed
2024-02-26 00:00:00,71.91428571428573,greed
2024-02-27 00:00:00,75.77142857142859,extreme greed
2024-02-28 00:00:00,76.77142857142859,extreme greed
2024-02-29 00:00:00,77.45714285714287,extreme greed
2024-03-01 00:00:00,76.82857142857142,extreme greed
2024-03-04 00:00:00,79.22857142857143,extreme greed
2024-03-05 00:00:00,76.11428571428571,extreme greed
2024-03-06 00:00:00,72.54285714285714,greed
2024-03-07 00:00:00,73.85714285714286,greed
2024-03-08 00:00:00,70.02857142857144,greed
2024-03-11 00:00:00,62.771428571428565,greed
2024-03-12 00:00:00,72.2,greed
2024-03-13 00:00:00,71.77142857142857,greed
2024-03-14 00:00:00,70.4,greed
2024-03-15 00:00:00,68.62857142857143,greed
2024-03-18 00:00:00,70.74285714285715,greed
2024-03-19 00:00:00,70.85714285714286,greed
2024-03-20 00:00:00,69.62857142857145,greed
2024-03-21 00:00:00,71.37142857142858,greed
2024-03-22 00:00:00,69.51428571428572,greed
2024-03-25 00:00:00,67.42857142857143,greed
2024-03-26 00:00:00,67.91428571428573,greed
2024-03-27 00:00:00,69.77142857142859,greed
2024-03-28 00:00:00,68.77142857142857,greed
2024-04-01 00:00:00,71.25714285714287,greed
2024-04-02 00:00:00,71.14285714285715,greed
2024-04-03 00:00:00,69.4,greed
2024-04-04 00:00:00,53.800000000000004,neutral
2024-04-05 00:00:00,58.10000000000001,greed
2024-04-08 00:00:00,64.02857142857144,greed
2024-04-09 00:00:00,59.62857142857144,greed
2024-04-10 00:00:00,49.67142857142858,neutral
2024-04-11 00:00:00,56.65714285714286,greed
2024-04-12 00:00:00,45.01428571428572,neutral
2024-04-15 00:00:00,38.4,fear
2024-04-16 00:00:00,35.11428571428572,fear
2024-04-17 00:00:00,31.157142857142862,fear
2024-04-18 00:00:00,30.400000000000006,fear
2024-04-19 00:00:00,27.671428571428574,fear
2024-04-22 00:00:00,34.17142857142857,fear
2024-04-23 00:00:00,36.57142857142857,fear
2024-04-24 00:00:00,37.48571428571429,fear
2024-04-25 00:00:00,39.08571428571429,fear
2024-04-26 00:00:00,40.51428571428572,fear
2024-04-29 00:00:00,42.42857142857143,fear
2024-04-30 00:00:00,40.542857142857144,fear
2024-05-01 00:00:00,40.51428571428572,fear
2024-05-02 00:00:00,42.228571428571435,fear
2024-05-03 00:00:00,43.25714285714286,fear
2024-05-06 00:00:00,39.0,fear
2024-05-07 00:00:00,37.17142857142858,fear
2024-05-08 00:00:00,38.17142857142857,fear
2024-05-09 00:00:00,42.228571428571435,fear
2024-05-10 00:00:00,46.028571428571425,neutral
2024-05-13 00:00:00,48.114285714285714,neutral
2024-05-14 00:00:00,55.285714285714285,greed
2024-05-15 00:00:00,59.371428571428574,greed
2024-05-16 00:00:00,62.314285714285724,greed
2024-05-17 00:00:00,62.800000000000004,greed
2024-05-20 00:00:00,60.42857142857143,greed
2024-05-21 00:00:00,59.42857142857143,greed
2024-05-22 00:00:00,58.51428571428572,greed
2024-05-23 00:00:00,52.37142857142857,neutral
2024-05-24 00:00:00,51.74285714285714,neutral
2024-05-28 00:00:00,54.685714285714276,neutral
2024-05-29 00:00:00,49.971428571428575,neutral
2024-05-30 00:00:00,45.08571428571429,neutral
2024-05-31 00:00:00,48.42857142857144,neutral
2024-06-03 00:00:00,45.48571428571429,neutral
2024-06-04 00:00:00,47.628571428571426,neutral
2024-06-05 00:00:00,51.142857142857146,neutral
2024-06-06 00:00:00,45.31428571428571,neutral
2024-06-07 00:00:00,43.4,fear
2024-06-10 00:00:00,44.74285714285715,fear
2024-06-11 00:00:00,44.4,fear
2024-06-12 00:00:00,46.57142857142857,neutral
2024-06-13 00:00:00,44.57142857142858,fear
2024-06-14 00:00:00,41.11428571428572,fear
2024-06-17 00:00:00,43.285714285714285,fear
2024-06-18 00:00:00,41.28571428571429,fear
2024-06-20 00:00:00,38.714285714285715,fear
2024-06-21 00:00:00,39.05714285714286,fear
2024-06-24 00:00:00,37.77142857142858,fear
2024-06-25 00:00:00,37.285714285714285,fear
2024-06-26 00:00:00,40.88571428571429,fear
2024-06-27 00:00:00,45.51428571428571,neutral
2024-06-28 00:00:00,44.31428571428571,fear
2024-07-01 00:00:00,47.94285714285714,neutral
2024-07-02 00:00:00,49.74285714285714,neutral
2024-07-03 00:00:00,48.371428571428574,neutral
2024-07-05 00:00:00,49.714285714285715,neutral
2024-07-08 00:00:00,51.057142857142864,neutral
2024-07-09 00:00:00,50.57142857142856,neutral
2024-07-10 00:00:00,54.60000000000001,neutral
2024-07-11 00:00:00,49.4,neutral
2024-07-12 00:00:00,54.371428571428574,neutral
2024-07-15 00:00:00,57.74285714285715,greed
2024-07-16 00:00:00,57.02857142857143,greed
2024-07-17 00:00:00,46.114285714285714,neutral
2024-07-18 00:00:00,45.94285714285714,neutral
2024-07-19 00:00:00,43.0,fear
2024-07-22 00:00:00,48.42857142857144,neutral
2024-07-23 00:00:00,46.857142857142854,neutral
2024-07-24 00:00:00,38.614285714285714,fear
2024-07-25 00:00:00,39.07142857142857,fear
2024-07-26 00:00:00,42.542857142857144,fear
2024-07-29 00:00:00,42.07142857142857,fear
2024-07-30 00:00:00,40.800000000000004,fear
2024-07-31 00:00:00,46.885714285714286,neutral
2024-08-01 00:00:00,32.4137432188065,fear
2024-08-02 00:00:00,27.2,fear
2024-08-05 00:00:00,16.573897707231,extreme fear
2024-08-06 00:00:00,23.6836236933798,extreme fear
2024-08-07 00:00:00,19.7593803786575,extreme fear
2024-08-08 00:00:00,23.952380952381,extreme fear
2024-08-09 00:00:00,23.4571428571429,extreme fear
2024-08-12 00:00:00,21.9428571428571,extreme fear
2024-08-13 00:00:00,25.0857142857143,fear
2024-08-14 00:00:00,27.6,fear
2024-08-15 00:00:00,33.1142857142857,fear
2024-08-16 00:00:00,35.4285714285714,fear
2024-08-19 00:00:00,46.9428571428571,neutral
2024-08-20 00:00:00,47.2857142857143,neutral
2024-08-21 00:00:00,51.7428571428571,neutral
2024-08-22 00:00:00,48.4,neutral
2024-08-23 00:00:00,54.8285714285714,neutral
2024-08-26 00:00:00,43.6285714285714,fear
2024-08-27 00:00:00,55.0,neutral
2024-08-28 00:00:00,56.2285714285714,greed
2024-08-29 00:00:00,60.1142857142857,greed
2024-08-30 00:00:00,62.9714285714286,greed
2024-09-03 00:00:00,54.1428571428571,neutral
2024-09-04 00:00:00,49.7428571428571,neutral
2024-09-05 00:00:00,47.5714285714286,neutral
2024-09-06 00:00:00,39.2571428571429,fear
2024-09-09 00:00:00,40.8857142857143,fear
2024-09-10 00:00:00,38.4571428571429,fear
2024-09-11 00:00:00,39.0857142857143,fear
2024-09-12 00:00:00,44.8,fear
2024-09-13 00:00:00,47.4857142857143,neutral
2024-09-16 00:00:00,54.0857142857143,neutral
2024-09-17 00:00:00,55.8857142857143,greed
2024-09-18 00:00:00,60.8285714285714,greed
2024-09-19 00:00:00,65.0857142857143,greed
2024-09-20 00:00:00,63.8571428571429,greed
2024-09-23 00:00:00,65.0571428571429,greed
2024-09-24 00:00:00,66.4857142857143,greed
2024-09-25 00:00:00,67.0857142857143,greed
2024-09-26 00:00:00,68.8285714285714,greed
2024-09-27 00:00:00,72.7714285714286,greed
2024-09-30 00:00:00,73.5142857142857,greed
2024-10-01 00:00:00,67.8285714285714,greed
2024-10-02 00:00:00,69.9142857142857,greed
2024-10-03 00:00:00,71.0857142857143,greed
2024-10-04 00:00:00,73.6,greed
2024-10-07 00:00:00,69.4285714285714,greed
2024-10-08 00:00:00,70.6,greed
2024-10-09 00:00:00,71.4285714285714,greed
2024-10-10 00:00:00,69.0857142857143,greed
2024-10-11 00:00:00,74.6285714285714,greed
2024-10-14 00:00:00,75.0857142857143,extreme greed
2024-10-15 00:00:00,66.9428571428572,greed
2024-10-16 00:00:00,69.4571428571429,greed
2024-10-17 00:00:00,70.7714285714286,greed
2024-10-18 00:00:00,74.6857142857143,greed
2024-10-21 00:00:00,70.3142857142857,greed
2024-10-22 00:00:00,67.9142857142857,greed
2024-10-23 00:00:00,62.2857142857143,greed
2024-10-24 00:00:00,61.5142857142857,greed
2024-10-25 00:00:00,60.8,greed
2024-10-28 00:00:00,60.9142857142857,greed
2024-10-29 00:00:00,57.7142857142857,greed
2024-10-30 00:00:00,56.83125,greed
2024-10-31 09:05:16,56.7196428571429,greed
