Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Is_Nearest_Holiday,1.0644451626701499,0.0020124322879937484,5,48,0.0038021701070101045,0.014189025074301753
RSI_MACD,1.5283909148206207,0.0,20,21,0.012708096983386876,0.017001748763989744
ATR_VPT,0.3886924857101037,0.0,20,16,0.014958870525799802,-0.008565114949789177
Decay_Factor,,0.0,0,69,0.0,
Price_Decayed,,0.012323111798391961,0,68,0.0,
Momentum,1.7338295143417128,0.0,9,40,0.005266140931444938,0.018107930222193147
Velocity,1.133891946287358,0.0013541802791561253,2,34,0.0010712330241444488,0.014644544027131445
Acceleration,0.016345213588143545,0.0034758504227625497,16,28,0.02427981222003993,-0.0017584519388917919
Log_Return,0.8501922316652939,0.0,0,71,0.0,0.012681193977235328
Pct_VWAP,4.826883604397078,0.04793792698964228,40,1,0.09181272379103995,-0.030202621999222856
Trading_Session_Closing,0.5719803529627107,0.0,0,70,0.0,-0.01040232993545942
Trading_Session_Middle,0.0825157471951994,0.0014387231058869965,0,76,0.0,0.00395321857649833
Trading_Session_Opening,0.19384005641717608,0.009213656163379103,0,75,0.0,0.006055661033315118
Spread_Change,0.30324764767024015,0.0011226132568824543,1,59,0.00048093804112552994,0.007574032553975485
Spread_Change_SMA_5,1.6064581195957333,0.028515847745043343,12,28,0.006865094340373109,0.017429407619044213
Order_Book_Imbalance,0.021842291014527466,0.010106323998099409,21,23,0.0199640758955581,0.002030895580283243
Breakout_Support,,0.0,0,76,0.0,
Breakout_Resistance,,0.0,0,75,0.0,
Mean_Reversion,0.07085468970169534,0.005315295130743136,0,74,0.0,-0.0036605096101993695
PCA_1,3.7120239045397203,0.5250250502384826,11,30,0.023151989519676695,0.02649222823004216
PCA_2,30.285394087978002,9.533995745725221e-05,3,58,0.0037357085071560167,-0.07547650084478263
PCA_3,11.714313093774702,0.0,19,39,0.020521004833751147,-0.047023081847001436
PCA_4,2.8817143575531476,0.00742906165373336,14,33,0.014961692231078015,-0.023342286092196574
PCA_5,16.793013644346814,0.07500002607384082,70,12,0.05630653641865196,0.05627447067966784
AutoEnc_1,,0.0031725877949457804,0,73,0.0,
AutoEnc_2,3.3427182773897353,0.09477587023399381,7,47,0.014348155446667095,0.025163939725988627
AutoEnc_3,,0.004005925204333627,0,74,0.0,
AutoEnc_4,3.4607706310070245,0.1658556653431167,2,54,0.0016231291478198185,0.025528522247164176
AutoEnc_5,,0.0013074046464258693,0,73,0.0,
AutoEnc_6,4.018255310125084,0.03124086861767661,15,45,0.008559304054610745,0.02753282983779215
AutoEnc_7,2.527152899493405,0.04366609720854009,9,22,0.012736831912789967,0.021843908749175966
AutoEnc_8,2.6433716567223513,0.04806262663759253,3,49,0.006010522250713362,0.022363677065268206
AutoEnc_9,1.4060253658059938,0.013167429017816756,7,55,0.011521386782983919,0.016273417639865784
AutoEnc_10,39.17014663132487,0.0,15,35,0.020935190733214364,-0.08576285708267506
RSI_short_scaled,4.239198930596369,0.006971708097623708,0,70,0.0,0.028307674494963297
MACD_scaled,0.101247980847674,0.0,0,68,0.0,0.004376463921294871
ATR_scaled,5.882157137351342,0.013436578096488017,1,57,0.0006523700281173355,-0.03333959238341677
VPT_scaled,19.960045590950315,0.0692194783676372,13,38,0.010610944899473031,-0.06133480054091933
RSI_short_scaled^2,1.7549622692601117,0.0,12,31,0.008025155469184673,0.018215173092299253
RSI_short_scaled MACD_scaled,5.325504944369463,0.011491316154374598,15,29,0.010526793830902464,0.03172505420632987
RSI_short_scaled ATR_scaled,18.449823912391793,0.004523223910633645,27,17,0.016000899971147536,-0.05897628148603218
RSI_short_scaled VPT_scaled,2.531019984960007,0.0022063120316075935,14,32,0.0050090597610238635,-0.0218766404688715
MACD_scaled^2,2.8655378530617353,0.0,34,18,0.02231115927721273,0.02327687906489473
MACD_scaled ATR_scaled,22.28169128565018,0.0011547795197319743,43,9,0.03227781811455278,-0.06478837839960505
MACD_scaled VPT_scaled,0.30548322920508963,0.0,28,14,0.0235471253198633,-0.007601822301727346
ATR_scaled^2,6.0810348737453,0.011828762264487036,19,21,0.01678656176172965,0.03389783923294942
ATR_scaled VPT_scaled,7.119423539732935,0.024352334849823132,28,25,0.01746769991068,0.03667501587876387
VPT_scaled^2,17.298142608198138,0.06899043123800941,61,10,0.14566430844216513,0.05710982586946045
