Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
RSI_short,13.558789231467367,0.009778925356458412,0,0.0,0.050609162136522556
Middle_Band,31.10247208670124,0.06753191473942421,0,0.0,-0.07657377685848132
Upper_Band,34.664955420489655,0.10472943323696349,39,0.039637788990946755,-0.08074587433436875
Lower_Band,27.441304317110202,0.08573940654404888,35,0.04096832493166321,-0.0718696350155204
High_Low,2.4638251746453887,0.011690479525803044,4,0.002817423422291648,-0.021604962882577183
High_Close,1.2015902153160438,0.00021532066370877345,7,0.011711450431646845,-0.015084808549772788
Low_Close,0.11433534756526184,0.0022909315536099317,16,0.04021828686842163,-0.004652778748891251
True_Range,1.4911276469662516,0.010000958946754235,9,0.009623808147902367,-0.016803334106455736
ATR,4.625534584613619,0.006263443485220455,83,0.073778078113546,-0.029601838338983555
Volume_SMA_3,10.196258231677337,0.0,15,0.017212176089448084,-0.043904129872174735
Volume_SMA_6,12.9935410627943,0.007859600224783714,54,0.04111616145537903,-0.04955163393394457
OBV,3.2699151619876727,0.056751479053310794,151,0.34822966222668106,0.02487743086710026
MF_Multiplier,0.7431666331335202,0.006472008419160513,1,0.0009471119732552551,0.011863148597554662
MF_Volume,1.5790002706860005,0.0,8,0.010227069705592822,0.017290516138558587
CMF,10.46904691074166,0.0038268331408861656,72,0.04644109376825883,0.04448435178059995
Volatility,5.375232197971626,0.010189692559822827,0,0.0,-0.03189155545896938
Return,0.025003109748615176,0.0,0,0.0,0.0021760981243303945
Volume_change,0.05971489179847914,0.0,10,0.0124548781474619,-0.003362729294714484
Lag_Mid_Price_1,27.8444226771834,0.048506058063163104,0,0.0,-0.07240470136568788
Lag_Mid_Price_2,28.032143080994928,0.051698867848844365,4,0.007476317547966454,-0.07268303025485068
Lag_Mid_Price_3,28.555288100000187,0.04818157157650482,4,0.0027459261006742347,-0.07335790902452644
Lag_Mid_Price_4,29.2987383490809,0.056268780743214286,11,0.007328119171867597,-0.07428767938703995
Lag_Return_1,0.1909634146043657,0.0,4,0.0020229532326551487,0.006013819613692739
Lag_Return_2,1.2482596301206794,0.0,13,0.01051083381781814,0.015373901250550048
Lag_Return_3,2.383862194946695,0.004946612855971422,2,0.0022402709455527896,0.021243483983293565
Lag_Return_4,1.687929424054593,0.002252406277816421,6,0.0035833115163464747,0.01787684994697525
Return_1,0.025003109748615176,0.0,0,0.0,0.0021760981243303945
Return_5,4.028494071316053,0.00960239170074928,6,0.0033891332267264106,0.027611435344663704
Return_10,7.906338577964712,0.0038616219398113216,9,0.003599926149080304,0.038667547610764075
Rolling_Mean_5,28.337556218140083,0.050463162450691046,0,0.0,-0.07306651989781443
Rolling_Std_5,5.375232197971626,0.010286776152741206,0,0.0,-0.03189155545896938
Lagged_Volatility,4.660464602845689,0.0,10,0.00650597107853371,-0.029695032933034327
Hammer,0.18638653894322127,0.0035036623952591217,0,0.0,-0.005941599032667
Rolling_Skew,4.157460897036272,0.012775283802851867,52,0.04288280257959909,-0.028049564706318364
Rolling_Kurt,0.3954774661696608,0.014933656978139531,29,0.01403226243009452,0.008654623820662621
Price_Z_Score,9.185294697082833,0.0,8,0.006536413073038833,0.04167274788172115
Conversion_Line,30.71909467256425,0.19565984054846375,18,0.04799107704124501,-0.07608067299594268
Base_Line,32.37147560178767,0.3007523614955463,38,0.06640568810829874,-0.07807890799962536
Leading_Span_A,32.63151514350622,0.1735922878835574,135,0.13239001320133692,-0.07834302173204222
Leading_Span_B,33.61132773440027,0.33507197555167956,173,0.25755805191085535,-0.07951321340732775
Williams_%R,13.359140266686552,0.012885242214426551,3,0.004509453666542015,0.050237666889188404
High_Low_Ratio,-4.3813924762039385,0.0,5,0.0029841216555591492,-0.0032117077100668467
Close_Open_Ratio,-37.614322041066636,0.0,3,0.0016341474849188066,0.006323453930658474
Order_Imbalance,28.988136926121395,0.009800855541332032,23,0.02016431695563749,0.07389316568855975
VPT,72.35570358772509,0.06328365459183116,201,0.3456841580184183,-0.11630276937143691
A/D_Line,2.1979524554001064,0.1237965850134859,228,0.3452684525657589,0.020391181034646877
Support_10,29.602616401080592,0.31167713345157866,17,0.01899307563850672,-0.07466473441702526
Resistance_10,32.04398852318427,0.3304040245892559,16,0.018739060510089736,-0.07768716713832902
Support_Close_10,28.636439144144074,0.3276768515894555,22,0.019619786292478878,-0.07343276343052807
Resistance_Close_10,31.948229683732244,0.3411343510924385,24,0.03243565272293438,-0.07757274668444225
Support_20,29.36166123552121,0.3380965746395541,55,0.06753373637434544,-0.07437821402938738
Resistance_20,34.428567507172794,0.36642834431243565,27,0.08299703425211628,-0.08048885374705605
Support_Close_20,28.554741487861726,0.35483241484092365,18,0.016608650090802608,-0.07335542704750253
Resistance_Close_20,34.93817813135103,0.34957280018257375,27,0.041835047968345286,-0.08108112359110287
SMA5_Volume,26.973766434585368,0.002852995045814488,2,0.0026501950474348427,-0.07129260128530746
RSI_Volatility,0.3181016590734566,0.005628294050672,11,0.0036449466448146965,-0.007758729943962095
