Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
Day_of_Week,0.9095622912565168,0.0,22,23,0.02625229588006162,-0.0131136832037555
Is_Lunch_Time,0.30614020310293805,0.0,0,85,0.0,0.007607811945490539
Time_Since_Open,0.011012922981668134,0.0006535851343625332,0,86,0.0,-0.0014321704543363012
score,9.401749147726328,0.38975958940343336,128,1,0.08621140702061197,-0.042116636989497636
rating,20.217568780558533,0.0037625915183197023,1,71,0.0009810748102655293,-0.06170492478304368
SMA_3,12.914588682543403,0.035572185225630104,8,49,0.01154705078127991,-0.04938234497475946
SMA_6,13.366267169634758,0.028499153002562005,5,38,0.008619372622208507,-0.05024164095536321
SMA_12,14.079339572977897,0.042541115569960875,15,44,0.019427248949882084,-0.051574095805349884
SMA_5,13.257075929614482,0.0349883657339467,9,49,0.006897834666714672,-0.049963366489437
SMA_10,13.919416380620783,0.035743910734870044,2,57,0.00399136402427901,-0.05122499960796745
SMA_20,14.346901088670544,0.027331157707548126,13,31,0.012057723637218234,-0.052045026642105086
EMA_3,12.88401602547795,0.03454639846261176,2,67,0.004680645104500878,-0.04932447403679063
EMA_6,13.314832017881312,0.020509406821914045,3,50,0.0032157901788486673,-0.05010815194535212
EMA_12,13.793777123961378,0.034053302472843106,4,50,0.0037803395654797344,-0.051032232612598705
EMA_26,14.293445579292108,0.02450882523900977,9,34,0.014366194500559579,-0.05192498284262115
MACD,0.6126686074736771,0.001044708241727088,15,42,0.009286688239190544,0.010761165897292813
Signal_Line,0.07537470978116198,0.009681676787634874,75,4,0.03989278531859254,0.0037747878415785863
%K,13.505304592361725,0.0,16,22,0.006659699803036937,0.05046029967817134
%D,10.919365240840113,0.003822350680185549,25,29,0.012579556296472772,0.045388282374823063
CCI,4.282976334581156,0.004142363663991011,26,7,0.03298572619451334,0.028442610890699882
Return_1H,1.1649011560988447,0.009504945095772044,3,56,0.0016018297588484124,0.014837779365048709
Return_3H,1.2780399435604182,0.0030579569135895657,10,42,0.004082836899561867,0.015541468703760053
Return_6H,1.803700199468789,0.00304981122216752,9,34,0.008741804285187166,0.018462073401956047
RSI_long,7.648865212227248,0.009735248658812035,16,31,0.008110140309392872,0.03798968741849862
RSI_short,7.648865212227248,0.010120383071724692,0,83,0.0,0.03798968741849862
Middle_Band,14.346901088670544,0.027454746011408737,0,83,0.0,-0.052045026642105086
Upper_Band,13.520385396759732,0.043813755018678124,29,4,0.03430522337518489,-0.05044469801015339
Lower_Band,15.031645470760196,0.04370368978494121,30,21,0.026144922815749653,-0.05322655313432234
BB_Width,1.3045556944313086,0.017076370525506146,40,12,0.03499775964997286,0.0157034793625499
High_Low,2.139864995191774,0.0035172806879255614,5,60,0.0042284621062133945,-0.02010903299645861
High_Close,0.03404610575229948,0.0,6,51,0.0016603937744201721,-0.002534510258456635
Low_Close,0.49661978161774173,0.0,1,55,0.0006381798740050332,-0.009685900652755208
True_Range,0.9760803854705699,0.010909073529368651,1,70,0.0003430716684756011,-0.013581132337463941
ATR,2.338303345692919,0.0009009134988808842,13,39,0.006999328318785076,-0.02103067257029423
Volume_SMA_3,5.671304032485912,0.0,11,53,0.005148290000902097,-0.032720091508954496
Volume_SMA_6,8.14916037985631,0.005013470554562138,61,11,0.06439068697125672,-0.03921681667611665
OBV,2.2450695159702176,0.009405499437241449,58,10,0.03489297287803394,-0.02061491795004855
MF_Multiplier,2.187607789582349,0.0,9,43,0.01685471231295438,0.020331443059518506
MF_Volume,2.0492143812773262,0.008986793356185574,11,26,0.009539721866150546,0.019678009701117105
CMF,11.651664314280742,8.711504901892653e-06,71,7,0.048673769552908176,0.046879852468991956
Volatility,3.100514820785814,0.0026866428080758453,8,37,0.004908426104671059,-0.024202816030792107
Return,1.1649011560988447,0.009429734235413934,0,84,0.0,0.014837779365048709
Volume_change,0.10391523785763018,0.0,13,38,0.006126125764306879,-0.004431732805503685
Lag_Mid_Price_1,12.980051203293181,0.014294189136364377,5,66,0.0021038015584557168,-0.04947356560350613
Lag_Mid_Price_2,13.23791725399392,0.015922073447933727,7,58,0.0062152605262297605,-0.04999417005460316
Lag_Mid_Price_3,13.465697871665801,0.015704345079517124,3,53,0.0016214473009550448,-0.050409189078663985
Lag_Mid_Price_4,13.848896612901433,0.021888170861268152,4,58,0.006471395372512407,-0.05109837333067446
Lag_Return_1,0.24984518245278825,0.0,1,66,0.0006670882858350697,0.0068722241543746065
Lag_Return_2,0.18280186608036625,0.001720536485199542,2,62,0.0008052995309954113,0.0058783464244380745
Lag_Return_3,0.7460073381886712,0.002626226014978972,8,59,0.004880303704020067,0.011874437336635069
Lag_Return_4,0.20480465965089834,0.0044393432875033945,2,64,0.0010299513872151435,0.00622205895266692
Return_1,1.1649011560988447,0.008816574509441955,0,74,0.0,0.014837779365048709
Return_5,2.1259335438803153,0.005494656928484609,7,47,0.006827600417166262,0.020042861815888102
Return_10,3.482983278983685,0.0,18,36,0.008285768838393381,0.025651025693040452
Rolling_Mean_5,13.257075929614482,0.03548420844209099,0,76,0.0,-0.049963366489437
Rolling_Std_5,3.100514820785814,0.0032812810160924855,0,75,0.0,-0.024202816030792107
Lagged_Volatility,2.7302993690963318,0.0,21,29,0.018519752772455024,-0.02271101686557886
Hammer,0.004204379709769059,0.0,0,77,0.0,0.0008928238894441165
Rolling_Skew,3.2855268068533214,0.00637669194268109,61,9,0.04290958410868345,0.02491377560193264
Rolling_Kurt,7.228841185357229,0.009321521401342903,73,5,0.05620432299997911,0.03694059074097922
Price_Z_Score,5.367780311189472,0.0067804600598975195,11,35,0.010669083662062996,0.031838265790000264
Conversion_Line,14.64215958885395,0.1614946691337098,9,37,0.007480037111885341,-0.052528512275486605
Base_Line,15.071264220066316,0.2364490718076826,40,15,0.043713419286013,-0.05329949206506868
Leading_Span_A,13.6112368830753,0.12885868943634615,43,8,0.03619726423516323,-0.050685577325737086
Leading_Span_B,17.222501459127475,0.2271445661239928,104,2,0.09827472220991236,-0.05699310399637625
Williams_%R,13.504347250781644,0.0,7,47,0.003729467149420242,0.050460300667701574
High_Low_Ratio,-5.740850921225999,0.0024881070813316253,10,45,0.003908761825811202,-0.0056443483638606295
Close_Open_Ratio,19.088706803287575,0.0,1,60,0.0009813431702779503,0.017883021591194037
Order_Imbalance,2.21927237114247,0.0005765261564598667,21,30,0.01595111755918174,0.02047775610527225
VPT,11.046728516625095,0.04490443943781108,48,2,0.0504278191750053,-0.04567683295817915
A/D_Line,0.014439153183714462,0.04825436183448262,64,10,0.04869187004294326,0.00020294552409261257
Support_10,14.340198130164891,0.24614192458540618,21,13,0.01941672758139369,-0.05198739250093709
Resistance_10,15.149632279628849,0.26458896316956926,18,8,0.03514230234386888,-0.05344828310154526
Support_Close_10,13.493263529969646,0.2654761723767576,19,28,0.03653145854722301,-0.050479078266493005
Resistance_Close_10,14.508088573067013,0.26705536898933824,30,23,0.09392781093584318,-0.05235491229182898
Support_20,15.240580958034538,0.2347226301603178,26,25,0.019492577579308234,-0.053625818686811044
Resistance_20,14.62485647841434,0.2249193761411492,9,43,0.016810603934611895,-0.05252140723501153
Support_Close_20,14.685637956763895,0.2302199325547729,26,17,0.0619828466301784,-0.05261426148503155
Resistance_Close_20,13.979380463425699,0.23247943575829133,25,24,0.028473176800564805,-0.051332771244176456
SMA5_Volume,10.530026675694666,0.0001931538245509845,5,48,0.007088443286467741,-0.0445682678032
RSI_Volatility,0.6541767098074459,0.0,9,45,0.0038216733962256493,-0.011128700645869571
OBV_ROC,0.4199962708345297,0.0,5,48,0.0038578827680267164,0.008910002778748094
ROC,1.655658667298827,0.009833176356046858,14,27,0.00808650878189161,0.017688450967376923
UpMove,2.077739686860039,0.0023887357273035814,7,24,0.011885707512971145,0.01981446075324378
DownMove,1.836568478896383,0.0,5,62,0.0015726840750283817,-0.018629472293135052
+DM,0.19779893361648754,0.003991375480618453,3,44,0.003842242638634226,0.006114967654777814
-DM,1.174453431251546,0.0,3,68,0.0013103417995217346,-0.014898507597763455
+DI,9.02943967959272,0.011183467801013869,41,20,0.024331075093794972,0.041279098658158375
-DI,3.8875885819309803,0.0016371489518547389,34,14,0.046098007389761664,-0.027101978735647236
DX,8.12592911349514,0.0,18,40,0.009913250974809442,0.039165969438426984
ADX,12.095878716662664,0.0056361240741247265,78,3,0.04888683679780864,0.04776461966215262
PSAR,15.59013123151617,0.012307843646220507,19,22,0.014601929641821856,-0.05424371351742252
Engulfing,0.6981954222020212,0.006143847070316788,0,82,0.0,-0.011487634503282607
Price_Channel_High,13.979380463425699,0.23575722588125791,0,81,0.0,-0.051332771244176456
Price_Channel_Low,14.685637956763895,0.22956011600191628,0,82,0.0,-0.05261426148503155
Price_Channel_Range,0.5050080674218002,0.16779568096810116,30,16,0.024715405340428546,0.009748370095991277
Hist_Volatility,0.06115393368313862,0.038310658005853204,49,6,0.03098617148702034,0.003460998222270195
Cumulative_Volume,1.1620675590391978,0.49072405014409504,15,3,0.03742169319404853,0.014792636621384858
VWAP,2.8867700589089185,0.4440010364172988,37,17,0.15073888920016185,-0.023098720500939862
Log_Cumulative_VP,3.029028163306521,0.49067112015389047,0,76,0.0,0.012744067103106715
Is_Holiday,4.731090306108393,0.015245204336071572,0,77,0.0,0.029892252841818845
Is_Nearest_Holiday,0.3058215369169398,0.0,2,52,0.0031061887369859174,-0.007603704143548384
RSI_MACD,2.7448498728137367,0.0,15,30,0.008512520306836274,0.02277275432815129
ATR_VPT,0.7041928158494545,0.0001465329734504639,24,25,0.0259073529742273,-0.011550550891179512
Decay_Factor,,0.005148793896695203,0,80,0.0,
Price_Decayed,,0.004726073269664344,0,80,0.0,
Momentum,4.622733007188341,0.017687911116960775,10,54,0.005448240548347311,0.029548270184946546
Velocity,1.6428187506950458,0.0,4,63,0.011496097733890842,0.01761976077388816
Acceleration,0.13749726824396855,0.006011879784646013,1,63,0.0011766603871965187,0.005098161835440429
Log_Return,1.1477707626590243,0.008862684022671763,0,81,0.0,0.014728283425262667
Pct_VWAP,3.9735781822625613,0.03513283699609371,54,1,0.08269300229349612,-0.027389816523366584
Trading_Session_Closing,0.36239511361422255,0.0,1,69,0.0006398673373002368,-0.008276883861981332
Trading_Session_Middle,1.2402584614230225,0.0,0,79,0.0,0.015310071234125644
Trading_Session_Opening,0.3817714788039979,0.0,0,79,0.0,-0.008494320238241926
Spread_Change,0.014047324704507763,0.014021430657065848,5,61,0.0020303433999064673,0.0016282756032524048
Spread_Change_SMA_5,1.0780158192438836,0.028695693995246296,23,36,0.008608826856513763,0.014273516289047272
Order_Book_Imbalance,0.025968117208216564,0.007308157833146645,25,20,0.0264102345249301,0.0022166494207842558
Breakout_Support,,0.0,0,75,0.0,
Breakout_Resistance,,0.0009064577435899945,0,78,0.0,
Mean_Reversion,0.015317487234912976,0.0034498337855100036,0,78,0.0,0.0017008636641548946
PCA_1,1.1531272018965468,0.4819882707129908,26,33,0.055282393170301154,0.014759450631046889
PCA_2,12.419354192722533,0.0,8,51,0.006442429608825053,-0.04839626667744312
PCA_3,6.545040281944767,0.0,14,32,0.025343963166717644,-0.0351528387297364
PCA_4,3.245337344933814,0.012018369526525907,14,33,0.006895445392714197,-0.02476110743562998
PCA_5,11.05386670377345,0.07476825424633904,58,13,0.04020714070853822,0.04566415322469686
AutoEnc_1,1.136953371170619,0.3225877917285547,23,28,0.03425885266375259,0.014627506733534634
AutoEnc_2,,0.0,0,74,0.0,
AutoEnc_3,1.7372273888905163,0.014039038942782467,5,46,0.003617133742000011,0.018149791934962245
AutoEnc_4,,0.0,0,73,0.0,
AutoEnc_5,10.777304998101856,0.015530628072534913,51,16,0.043940631549452554,-0.045087258202684666
AutoEnc_6,1.320009100039828,0.036559352754335084,9,27,0.016961629596552598,0.015807009348437262
AutoEnc_7,0.7484358677107988,0.03812458273810537,14,35,0.024401639666696687,0.011911819218173747
AutoEnc_8,1.2509221126030419,0.09617620705782404,8,46,0.006758026275224345,0.01535528106520001
AutoEnc_9,,0.0,0,73,0.0,
AutoEnc_10,0.7765772203594566,0.0433502319384651,4,68,0.00697485276124007,0.012206228757495552
RSI_short_scaled,7.645658195247845,0.009667168276105809,3,56,0.006315365693487173,0.037989687115061344
MACD_scaled,0.6126678976115945,0.001044708241727088,0,72,0.0,0.010761166157408297
ATR_scaled,2.3406903713110365,0.001766226956314343,3,65,0.001274208047894169,-0.021030671114284694
VPT_scaled,11.05950268857608,0.044687355249638516,19,26,0.036949371266688284,-0.045676832681806445
RSI_short_scaled^2,0.031113564247192898,0.0,35,11,0.023196496258000725,0.0024393747709012814
RSI_short_scaled MACD_scaled,4.774224222526902,0.0,29,18,0.01348739269055619,0.030027261654367976
RSI_short_scaled ATR_scaled,22.803412354075384,0.0004648526745214543,38,18,0.0171220349870381,-0.06551473202413405
RSI_short_scaled VPT_scaled,4.396748752547798,0.0,17,41,0.008140129413911488,-0.028817624612819587
MACD_scaled^2,8.439983226570632,0.0,36,14,0.021801568822519324,0.03991229332572743
MACD_scaled ATR_scaled,21.392713588345984,0.004029197603684143,52,12,0.02890290236229699,-0.06346441315815277
MACD_scaled VPT_scaled,0.6400174030765373,0.0,31,19,0.020408349264210996,-0.010998688486951735
ATR_scaled^2,5.078009214726799,0.0,28,19,0.013704988296387199,0.03096749656884512
ATR_scaled VPT_scaled,1.8540804183861341,0.020686341906740457,32,9,0.03549162629558577,0.018717932961466843
VPT_scaled^2,8.868155561414088,0.04470270887174177,46,15,0.07432332528216755,0.04090939813931982
