Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,RFECV_Ranking,SHAP_Importance,Correlation_With_Target
MF_Multiplier,2.7216914080546375,0.004186669186320602,2,69,0.002167023155557636,0.022711127190888192
MF_Volume,2.4074951033518754,0.004176439785224195,9,45,0.006327115588836514,0.021360607094115025
CMF,19.30548173474664,0.006895824336012657,52,16,0.029893493213623515,0.06039147402401568
Volatility,11.419600062199013,0.006309706155865902,8,30,0.008191877246355176,-0.046481799125448475
Return,1.3866943257629945,0.0,0,82,0.0,0.01621299796624065
Volume_change,0.1624762252057781,0.0,1,58,0.000659805466021038,0.005550013343768256
Lag_Mid_Price_1,43.082360386420774,0.04018561716411306,2,66,0.0025554374702136946,-0.09002596908685989
Lag_Mid_Price_2,43.904107632251865,0.046566488847436194,4,51,0.0055779292081508,-0.09083536732794784
Lag_Mid_Price_3,44.5251203229863,0.03704324101770129,4,64,0.0015496590342991255,-0.09151443735233755
Lag_Mid_Price_4,45.023165277826415,0.03961544311249976,5,50,0.005981018704168151,-0.09199870335151061
Lag_Return_1,1.1919265780418125,0.0,1,65,0.0015382656665818076,0.015031614988120445
Lag_Return_2,0.7986608914972503,0.0,2,44,0.005801665376120942,0.012304912708499316
Lag_Return_3,0.3834085318180028,0.0,1,59,0.000910913423472592,0.008525998954225344
Lag_Return_4,0.6072662777862499,0.0,4,55,0.001743999143156883,0.010729861837952548
Return_1,1.3866943257629945,0.0,0,72,0.0,0.01621299796624065
Return_5,4.113799916965086,0.00029908999915662093,3,53,0.0035661004104315937,0.027917854709237133
Return_10,2.595825770516772,0.0032859832137950296,6,25,0.005910313635180203,0.022179958055003723
Rolling_Mean_5,43.821372620044244,0.058941692959131986,0,72,0.0,-0.09079372211800774
Rolling_Std_5,11.419600062199013,0.006466017812366998,0,74,0.0,-0.046481799125448475
Lagged_Volatility,11.509734550876248,0.0036669636503827707,5,43,0.003248562415943067,-0.046666145647813906
Hammer,0.3595997694798661,0.0,0,74,0.0,0.008257000961748417
Rolling_Skew,3.701178689878092,0.007690386050825504,61,8,0.03150450167123858,0.026481766531043505
Rolling_Kurt,4.503828892963394,0.00925633397583514,44,13,0.03539286310491189,0.029211018575619363
Price_Z_Score,3.3436278236750923,0.0,14,34,0.02583327181319504,0.025171034525556024
Conversion_Line,45.51780536413324,0.1917624698116669,11,39,0.008721951370921702,-0.09252562025694999
Base_Line,48.04213412620995,0.29708166086685517,40,13,0.036984022469410044,-0.09502049278648173
Leading_Span_A,53.93303998386141,0.15202035002309766,103,1,0.10118697495294737,-0.10059118370782016
Leading_Span_B,61.55353227902926,0.3107135969015906,112,3,0.20386411742552996,-0.10740697253689291
Williams_%R,2.6781651862875155,0.004536955974969947,5,57,0.011748466094576792,0.02252570995246117
High_Low_Ratio,18.159854273598462,0.0,3,67,0.0008947238336019703,-0.021558375264871366
Close_Open_Ratio,-8.305524936484202,0.003737128446807514,2,57,0.0005183364638668164,0.01774016283014035
Order_Imbalance,0.17220000484712097,0.0,5,38,0.004043954874156636,-0.005713140405458006
VPT,55.145312683707,0.09320664355012775,82,3,0.1615070751880803,-0.10172439426503388
A/D_Line,2.0286059028056918,0.07638257548397065,87,6,0.10704784884581021,0.019573005423740852
Support_10,43.71537540284198,0.31747640007230027,18,20,0.022407902535013294,-0.09067996991305449
Resistance_10,47.30731418020316,0.3287074401505785,8,42,0.013932151309403876,-0.09429052015028105
Support_Close_10,42.09017549395441,0.32284262480656234,8,40,0.009678394505057473,-0.08895804335088542
Resistance_Close_10,46.8035418980074,0.341630597585977,11,29,0.013096375839032549,-0.09380092927835904
Support_20,43.21734390403666,0.32322766393290303,38,16,0.042321276957780006,-0.09020431245571814
Resistance_20,49.52426834921948,0.3449147603448188,35,8,0.0640554307610744,-0.09644920398253021
Support_Close_20,42.0817874412657,0.34136659510293366,44,6,0.0651680533499386,-0.08897426524887386
Resistance_Close_20,49.15243431689431,0.34814600775960347,48,18,0.10961914059356079,-0.09608483303138016
SMA5_Volume,36.94926639726164,0.012087103510146857,1,49,0.000708808109976321,-0.08341056211653353
RSI_Volatility,0.9607610126579519,0.0,10,49,0.005029753186638484,-0.013500352824614481
OBV_ROC,0.4947016893611258,0.008907707549139499,1,54,0.005628906993652692,0.009684596360330033
ROC,2.401864437421698,0.0,9,40,0.0029021191369868363,0.021335633527532316
UpMove,1.2060222863084475,0.0,10,37,0.034283300774703325,0.01512019855050184
DownMove,2.221108711473545,0.0,2,60,0.0009140636931432477,-0.02051743493966751
+DM,0.007334825917738325,0.0,1,63,0.0010139221176270147,0.001171804411001176
-DM,3.3969412574415,0.0009494401440777178,1,60,0.00017419802722911556,-0.025370283080349054
+DI,7.422637206965034,0.002758229474052243,16,32,0.009331892348808,0.03749048669743793
-DI,6.2726448095313705,0.004836015687653017,20,23,0.01388038631940248,-0.034470163152038324
DX,9.311336775836628,9.799676228050558e-05,10,31,0.01606203189486652,0.04198600310456868
ADX,1.9562069983953567,0.017681508437825677,44,14,0.031890872865864575,0.019263103940629023
PSAR,44.17711700049183,0.024341304916154938,17,29,0.022004658484015796,-0.09115515894727366
Engulfing,0.24521434620933122,0.0056700938205000995,0,76,0.0,-0.006818588532041758
Price_Channel_High,49.15243431689431,0.3509226168567676,0,77,0.0,-0.09608483303138016
Price_Channel_Low,42.0817874412657,0.336298967453341,0,79,0.0,-0.08897426524887386
Price_Channel_Range,14.270469160644081,0.19954664347966222,41,12,0.029191614439584776,-0.051947269806973395
Hist_Volatility,8.394923122013788,0.023311043589117064,25,15,0.011286536936746491,-0.03986638487526317
Cumulative_Volume,11.87984971652955,0.5641637226171035,66,1,0.1676508972850456,0.04738542209267038
VWAP,19.65932394997661,0.5030038867943685,94,9,0.13857847103246657,-0.06091565003533361
Log_Cumulative_VP,15.011997684619137,0.5643078402583859,0,78,0.0,0.04223207699628517
Is_Holiday,13.645860899855837,0.0060877867418311915,0,77,0.0,0.05080064904905157
Is_Nearest_Holiday,3.5943356478957047,0.0018338557454120608,7,36,0.00417779115093723,0.026096888381289318
RSI_MACD,7.817597843477701,0.0009567124193468057,27,7,0.013131919706261652,0.03847191897875746
ATR_VPT,2.273739093329492,0.0,33,19,0.054114678502067665,-0.020753884226348163
Decay_Factor,,0.0,0,73,0.0,
Price_Decayed,,0.011996185845589258,0,73,0.0,
Momentum,3.2438931783110685,0.008348383264644488,15,42,0.02751054689781844,0.024793029589019966
Velocity,1.5811935059988906,0.0,5,35,0.01739716437808322,0.017312413968312512
Acceleration,0.004984674802529986,0.00014726388673280688,4,53,0.0036653023523087313,0.0009721799662223418
Log_Return,1.418042852357029,0.0,0,81,0.0,0.016395186610626666
Pct_VWAP,9.91992759574163,0.07237021535464594,47,1,0.07351276146946435,-0.04333124869146765
Trading_Session_Closing,0.035169627081388,0.013496591035843997,0,80,0.0,-0.002580480504548177
Trading_Session_Middle,0.0929204460560184,0.003104180136777268,1,68,0.0008421452368341126,-0.004199635208351538
Trading_Session_Opening,0.2712574308044046,0.0027559522156652694,0,75,0.0,0.007171875964559149
Spread_Change,0.001504541142173098,0.010127268198956374,0,80,0.0,0.0005325216802702926
Spread_Change_SMA_5,0.3184204110715237,0.02816103137220871,11,31,0.012461176871246683,0.0077715318774213005
Order_Book_Imbalance,0.11129556702365655,0.007525443218556971,7,56,0.0038041304542156605,0.0045941056743963316
Breakout_Support,,0.003559375347917948,0,79,0.0,
Breakout_Resistance,,0.010352638917310752,0,78,0.0,
Mean_Reversion,0.3777742041980478,0.0016900301404574325,0,76,0.0,0.008463194011710584
PCA_1,11.840281970383291,0.5575062068139929,2,56,0.002609580458354603,0.047326874731504986
PCA_2,49.82821622922339,0.0,0,75,0.0,-0.0967443075549479
PCA_3,16.338785908599583,0.013659527627926993,4,48,0.001679985071144728,-0.05557306530435824
PCA_4,11.622289259774803,0.01860654595839084,10,35,0.013429093585030118,-0.04689190703467894
PCA_5,42.36831372876166,0.07709546328669425,59,12,0.0826157702102097,0.08927154561939066
AutoEnc_1,17.247932349052796,0.044941480523027044,3,51,0.00121525357199165,0.057095689826923035
AutoEnc_2,13.890890748473291,0.1331807524086308,15,30,0.01739588151068075,0.05124343593478775
AutoEnc_3,10.453337959845102,0.16492991673439783,5,39,0.005669681718152142,0.04449582607218172
AutoEnc_4,11.73733095817292,0.44803168990533493,56,17,0.1173139598337536,0.04711694884499096
AutoEnc_5,2.21542859674349,0.0207419235490085,2,68,0.0013679441782142002,-0.020490949169456485
AutoEnc_6,10.686662435196718,0.13146386210823957,13,26,0.018036622324019817,0.04495900654487173
AutoEnc_7,12.776341192930802,0.12633628588134083,3,47,0.0028458953766462634,0.049140020033043186
AutoEnc_8,19.062436276344314,0.028844435854983752,2,50,0.0017450598479988033,0.060018142338349456
AutoEnc_9,11.969506318571248,0.39214616844957395,44,15,0.1053667035678065,0.047595586008624124
AutoEnc_10,,0.000820816203155772,0,71,0.0,
RSI_short_scaled,8.129106608227511,0.014590989259805287,1,61,0.0005622037276674585,0.03922987948905643
MACD_scaled,6.861971921914829,0.0,1,58,0.0033030751404213225,0.03604725945249143
ATR_scaled,11.458474912959618,0.007139263632697901,1,67,0.00019478553209546055,-0.04656041774971875
VPT_scaled,55.14646454393036,0.09318015689551373,29,21,0.06936175511673907,-0.10172439297190294
RSI_short_scaled^2,0.2596661107925069,0.009777966477562794,7,33,0.003034592095710412,0.007021178810937556
RSI_short_scaled MACD_scaled,0.2150121840796347,0.0,17,36,0.03059266383229045,0.006389401888601043
RSI_short_scaled ATR_scaled,7.8671389009927095,0.0011929551667979599,21,32,0.010717756638384257,-0.03859364754312322
RSI_short_scaled VPT_scaled,5.087040930347546,0.0049760127211342375,15,24,0.013624338832749668,-0.03104225421507678
MACD_scaled^2,0.09137731459069152,0.0,19,26,0.025883270008067977,0.004157539037347391
MACD_scaled ATR_scaled,29.64827841344953,0.015248166410050334,63,11,0.059499934850897204,-0.07476734451895695
MACD_scaled VPT_scaled,7.410038780115343,0.006738373039207213,39,17,0.05082668969220681,-0.037457188967754185
ATR_scaled^2,14.295797818241628,0.009629873893567398,24,21,0.01563912048853457,0.05199395266175344
ATR_scaled VPT_scaled,15.20978772583503,0.022249985361502134,46,9,0.0932773929520712,0.05362481561856036
VPT_scaled^2,51.107547458407694,0.09227525859583041,40,11,0.08863916592559756,0.09796560892045392
