Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Order_Imbalance,14.848886319610116,0.019252158525392415,10,0.009161043098712903,0.052956590080498245
VPT,118.23619298303193,0.08108874373826835,178,0.2521101757716622,-0.1479827790213264
A/D_Line,0.6208965519454528,0.15145896872406905,233,0.8699874260710062,0.010688643378955476
Support_10,63.37619761026547,0.3459486454802696,19,0.01559170615888975,-0.10892766021857092
Resistance_10,70.3936305376545,0.37964042303632195,29,0.06233638013211677,-0.11471262805984139
Support_Close_10,62.90144691653454,0.3768868131463601,19,0.026560882605444616,-0.10851017799480189
Resistance_Close_10,70.48695666075199,0.3813570754705038,25,0.044439718632265805,-0.11481624147434566
Support_20,62.91897271838194,0.3897497384355124,32,0.0747774318324833,-0.10851857807642062
Resistance_20,75.31874798332333,0.41531194589972986,50,0.06927745735652109,-0.11854800786477426
Support_Close_20,62.64425732148957,0.40309377515594935,8,0.012350185682264953,-0.10831014550434759
Resistance_Close_20,75.38031632792499,0.40627661920901903,15,0.01890728846647051,-0.11866997486303177
SMA5_Volume,59.81280886283368,0.003963693822145897,13,0.012888928147805958,-0.10583723879876317
RSI_Volatility,0.46630244318423036,0.012524936573774292,24,0.01624529244894175,-0.009392336004729884
