Feature,Univariate_Score,Mutual_Info_Score,LightGBM_Importance,SHAP_Importance,Correlation_With_Target
Base_Line,27.60169060979343,0.30211696695492907,64,0.055742417758954825,-0.07205914186398132
Leading_Span_A,28.02045202686599,0.17340110978562184,127,0.14313343015641544,-0.07262741020205254
Leading_Span_B,30.32870884404706,0.31411817470707804,187,0.2199510691919953,-0.0755862448555682
Williams_%R,5.375840424000545,0.009159328126614463,12,0.025962771618302,0.031894461802863816
High_Low_Ratio,-1.394316123332364,0.0,11,0.004355385936587574,-0.012990740690208114
Close_Open_Ratio,-2.7681947884533513,0.0,5,0.002683035481381034,0.007489602681022944
Order_Imbalance,8.504806613872683,0.007107468976598863,16,0.017732916606289173,0.04010199014386728
VPT,66.2618734710447,0.059125646060755876,175,0.31030137663784246,-0.111331556885375
A/D_Line,2.515243287336851,0.09909533336591947,163,0.1899851143236553,0.02178798124681336
Support_10,24.54783486786936,0.3148555817727412,16,0.020467512997235364,-0.06802748994098984
Resistance_10,27.238861404258145,0.32041451566434365,22,0.036649098158957304,-0.0716726207179832
Support_Close_10,23.29951372878292,0.3257300139962771,25,0.037095744812010535,-0.0663031130233449
Resistance_Close_10,27.03591855654468,0.3157984277842627,34,0.04269647762890332,-0.07141566238054509
Support_20,24.57763623412243,0.31641986055796756,24,0.028715545016526376,-0.06808060719301068
Resistance_20,28.432785553479448,0.3468157731854866,42,0.06800999787024971,-0.07321451182579608
Support_Close_20,23.46785422432883,0.33686639164840937,50,0.08442267924927166,-0.06651510385674442
Resistance_Close_20,28.303188935898543,0.33082201341682205,17,0.02598936307544989,-0.07303995054955692
SMA5_Volume,34.90587781619444,0.012104634536371117,3,0.0022270174856417174,-0.08104036794221514
RSI_Volatility,2.6977726007582747,0.0034074398829124775,3,0.0018873100326371743,-0.022598163661029957
